Categoria de Producto Visaulizado;Ciudad;Compra_Completada;Descuento_Aplicado;Tipo_de_Dispositivo;Sistema_Operativo_Dispositivo;País;Miembro_Lealtad;Método_de_Pago;ID_Usuario;Género;Fuente_Referencia;Duración de la sesión en minutos;Edad;Estimado Días de Entrega;Hora_Compra;Porcentaje_Descuento;Productos_Visualizados;Rango_Precio_Producto;Reseñas enviadas por el usuario.;Cantidad_Gastada
Juguetes;Sao Paulo;No;Sí;Móvil;Android;Brazil;No;Criptomoneda;U0413;Otro;Otro;157;42;29;22;43;16;46557;5;0
Juguetes;Sao Paulo;No;Sí;Móvil;Linux;Brazil;No;Tarjeta de Regalo;U0630;Otro;Redes Sociales;137;46;4;11;0;42;5258;7;0
Juguetes;Sao Paulo;No;Sí;Tableta;Linux;Brazil;No;Tarjeta de Regalo;U1130;Masculino;Directo;15;64;9;0;0;6;18297;7;0
Juguetes;Sao Paulo;No;Sí;Tableta;Windows;Brazil;No;Tarjeta de Regalo;U0424;Femenino;Correo Electrónico;157;61;11;8;0;18;18784;6;0
Juguetes;Sao Paulo;Sí;No;Escritorio;MacOS;Brazil;No;Criptomoneda;U0834;Femenino;Google;64;51;28;5;30;6;41179;9;8643
Juguetes;Sao Paulo;Sí;No;Escritorio;MacOS;Brazil;No;PayPal;U0513;Femenino;Directo;75;50;15;1;0;15;10955;10;0
Juguetes;Sao Paulo;Sí;No;Móvil;Android;Brazil;No;Tarjeta de Crédito;U1181;Femenino;Redes Sociales;134;39;16;8;17;5;21411;10;60622
Juguetes;Sao Paulo;Sí;No;Tableta;Android;Brazil;No;PayPal;U1265;Femenino;Redes Sociales;72;20;8;21;0;47;7064;2;43171
Juguetes;Sao Paulo;Sí;No;Tableta;iOS;Brazil;Sí;Tarjeta de Crédito;U0376;Otro;Directo;5;19;11;20;28;9;43604;8;8069
Juguetes;Sao Paulo;Sí;Sí;Escritorio;Linux;Brazil;No;Tarjeta de Regalo;U0465;Femenino;Redes Sociales;11;29;27;5;0;23;33358;3;0
Juguetes;Sao Paulo;Sí;Sí;Escritorio;MacOS;Brazil;Sí;Tarjeta de Regalo;U0162;Otro;Redes Sociales;55;30;15;16;33;19;36158;1;0
Juguetes;Toronto;No;No;Escritorio;iOS;Canada;Sí;Tarjeta de Regalo;U0014;Otro;Correo Electrónico;98;57;15;17;33;46;36157;4;0
Juguetes;Toronto;No;No;Tableta;Windows;Canada;Sí;Tarjeta de Crédito;U1235;Femenino;Correo Electrónico;146;57;3;17;48;50;31163;8;0
Juguetes;Toronto;No;Sí;Escritorio;MacOS;Canada;No;Criptomoneda;U0879;Masculino;Otro;92;26;12;10;0;8;8111;6;0
Juguetes;Toronto;No;Sí;Móvil;Android;Canada;No;Tarjeta de Crédito;U0933;Masculino;Redes Sociales;105;21;5;17;0;23;40402;5;2041
Juguetes;Toronto;No;Sí;Móvil;Linux;Canada;Sí;Criptomoneda;U1009;Femenino;Google;119;54;24;15;0;5;30417;7;0
Juguetes;Toronto;Sí;No;Móvil;Android;Canada;No;Criptomoneda;U0303;Femenino;Otro;10;52;2;16;29;28;1287;6;49435
Juguetes;Toronto;Sí;No;Móvil;Linux;Canada;Sí;PayPal;U1032;Otro;Correo Electrónico;30;28;19;17;0;26;43434;8;0
Juguetes;Toronto;Sí;No;Tableta;Android;Canada;Sí;PayPal;U0925;Masculino;Otro;89;39;6;23;0;30;4217;4;468
Juguetes;Toronto;Sí;Sí;Móvil;iOS;Canada;No;Tarjeta de Regalo;U0125;Masculino;Google;12;52;18;0;0;26;12613;2;0
Juguetes;Toronto;Sí;Sí;Móvil;MacOS;Canada;Sí;Tarjeta de Crédito;U0977;Femenino;Google;99;48;20;12;15;33;34451;4;0
Juguetes;Toronto;Sí;Sí;Tableta;Windows;Canada;No;Tarjeta de Regalo;U0615;Otro;Otro;152;29;4;16;0;34;18654;1;29078
Juguetes;Vancouver;No;No;Escritorio;iOS;Canada;No;PayPal;U0032;Masculino;Google;122;45;17;1;0;16;16563;0;60274
Juguetes;Vancouver;No;No;Móvil;iOS;Canada;No;Criptomoneda;U0633;Femenino;Otro;29;36;18;13;35;17;27348;9;63583
Juguetes;Vancouver;No;No;Tableta;Android;Canada;Sí;PayPal;U0660;Femenino;Directo;134;45;24;0;0;24;13471;9;0
Juguetes;Vancouver;No;Sí;Escritorio;Linux;Canada;No;Criptomoneda;U0870;Masculino;Correo Electrónico;40;58;1;17;16;3;14107;8;15376
Juguetes;Vancouver;No;Sí;Móvil;iOS;Canada;Sí;Tarjeta de Regalo;U1150;Masculino;Correo Electrónico;82;40;3;22;17;47;11199;0;4770
Juguetes;Vancouver;No;Sí;Móvil;MacOS;Canada;No;Criptomoneda;U0723;Femenino;Directo;152;65;19;13;0;18;28557;7;0
Juguetes;Vancouver;No;Sí;Móvil;MacOS;Canada;No;Tarjeta de Crédito;U0441;Femenino;Directo;102;36;13;22;25;34;17873;6;0
Juguetes;Vancouver;No;Sí;Móvil;Windows;Canada;No;Criptomoneda;U0901;Otro;Correo Electrónico;116;41;14;2;40;23;23039;3;70016
Juguetes;Vancouver;No;Sí;Tableta;iOS;Canada;Sí;Tarjeta de Regalo;U1171;Otro;Google;128;54;5;4;29;15;18572;7;0
Juguetes;Vancouver;Sí;No;Escritorio;Android;Canada;Sí;Tarjeta de Crédito;U0085;Otro;Redes Sociales;48;35;21;17;26;2;20773;4;47315
Juguetes;Vancouver;Sí;No;Escritorio;Linux;Canada;Sí;Criptomoneda;U0554;Femenino;Google;74;41;29;12;46;30;4075;5;9370
Juguetes;Vancouver;Sí;No;Móvil;Android;Canada;Sí;Tarjeta de Regalo;U1363;Otro;Google;55;46;26;5;29;35;16834;0;86999
Juguetes;Vancouver;Sí;No;Móvil;iOS;Canada;Sí;Tarjeta de Regalo;U0549;Otro;Redes Sociales;87;38;13;12;0;28;34613;10;7879
Juguetes;Vancouver;Sí;No;Tableta;MacOS;Canada;No;Tarjeta de Regalo;U1367;Masculino;Correo Electrónico;55;54;16;15;16;41;40275;4;33969
Juguetes;Vancouver;Sí;Sí;Escritorio;Linux;Canada;No;PayPal;U1145;Femenino;Directo;79;27;29;0;0;17;34028;9;0
Juguetes;Vancouver;Sí;Sí;Móvil;Android;Canada;Sí;PayPal;U1281;Masculino;Correo Electrónico;42;41;5;8;2;17;11728;1;0
Juguetes;Vancouver;Sí;Sí;Tableta;MacOS;Canada;Sí;PayPal;U0221;Femenino;Otro;85;23;3;20;0;33;32918;9;22738
Juguetes;Vancouver;Sí;Sí;Tableta;Windows;Canada;No;Tarjeta de Regalo;U1491;Masculino;Directo;26;38;17;3;13;18;38259;6;0
Hogar y Jardín;Berlín;No;No;Escritorio;Android;Germany;No;Tarjeta de Regalo;U0073;Femenino;Otro;112;53;23;4;0;15;12467;8;46034
Hogar y Jardín;Berlín;No;No;Móvil;Android;Germany;Sí;Criptomoneda;U0452;Otro;Redes Sociales;42;51;24;14;0;46;41567;7;30002
Hogar y Jardín;Berlín;No;No;Tableta;iOS;Germany;No;Criptomoneda;U0601;Femenino;Correo Electrónico;66;56;27;6;0;3;34632;7;4805
Hogar y Jardín;Berlín;No;Sí;Escritorio;Android;Germany;Sí;Criptomoneda;U0432;Otro;Otro;131;64;25;15;37;41;32204;10;0
Hogar y Jardín;Berlín;No;Sí;Escritorio;MacOS;Germany;Sí;PayPal;U1244;Femenino;Google;7;47;30;6;16;39;41168;6;0
Hogar y Jardín;Berlín;No;Sí;Tableta;Windows;Germany;Sí;Tarjeta de Regalo;U0463;Femenino;Correo Electrónico;179;46;1;5;0;4;40625;6;0
Hogar y Jardín;Berlín;Sí;No;Escritorio;Android;Germany;Sí;Tarjeta de Crédito;U1154;Otro;Redes Sociales;14;60;29;4;0;24;46112;8;55601
Hogar y Jardín;Berlín;Sí;No;Tableta;Linux;Germany;No;Criptomoneda;U1461;Femenino;Directo;157;29;3;3;0;22;29888;4;82254
Hogar y Jardín;Berlín;Sí;Sí;Escritorio;Linux;Germany;No;Tarjeta de Crédito;U1272;Otro;Correo Electrónico;63;50;4;11;0;16;31108;4;0
Hogar y Jardín;Berlín;Sí;Sí;Móvil;Linux;Germany;Sí;PayPal;U0226;Femenino;Google;66;55;29;17;0;48;24377;7;0
Hogar y Jardín;Berlín;Sí;Sí;Tableta;iOS;Germany;No;Tarjeta de Regalo;U0716;Femenino;Google;77;44;12;9;0;18;5618;5;0
Hogar y Jardín;Brasilia;No;No;Escritorio;Linux;Brazil;No;Tarjeta de Regalo;U1332;Femenino;Directo;71;54;13;4;0;37;15777;0;0
Hogar y Jardín;Brasilia;No;No;Escritorio;Linux;Brazil;Sí;PayPal;U1124;Femenino;Correo Electrónico;82;41;13;7;6;23;43628;7;0
Hogar y Jardín;Brasilia;No;No;Móvil;Windows;Brazil;Sí;Criptomoneda;U0444;Femenino;Otro;141;54;10;21;0;39;9998;9;10903
Hogar y Jardín;Brasilia;No;No;Tableta;Android;Brazil;Sí;Criptomoneda;U1262;Masculino;Google;20;25;26;23;0;33;3058;3;0
Hogar y Jardín;Brasilia;No;No;Tableta;iOS;Brazil;No;PayPal;U1389;Masculino;Google;58;44;30;10;0;13;38405;0;0
Hogar y Jardín;Brasilia;No;No;Tableta;iOS;Brazil;No;Tarjeta de Crédito;U0761;Otro;Correo Electrónico;67;48;30;0;0;10;11952;2;13876
Hogar y Jardín;Brasilia;No;Sí;Escritorio;Windows;Brazil;No;PayPal;U1034;Masculino;Correo Electrónico;144;41;18;17;0;44;39029;8;0
Hogar y Jardín;Brasilia;Sí;No;Escritorio;Linux;Brazil;Sí;Tarjeta de Regalo;U0713;Femenino;Redes Sociales;9;54;15;3;0;34;1535;10;59795
Hogar y Jardín;Brasilia;Sí;Sí;Escritorio;iOS;Brazil;Sí;Criptomoneda;U0785;Masculino;Otro;35;48;16;5;40;3;23133;10;0
Hogar y Jardín;Brasilia;Sí;Sí;Escritorio;iOS;Brazil;Sí;Tarjeta de Regalo;U1395;Otro;Otro;105;27;29;20;0;49;7184;4;0
Hogar y Jardín;Brasilia;Sí;Sí;Escritorio;Linux;Brazil;No;Tarjeta de Crédito;U1220;Masculino;Correo Electrónico;70;41;20;18;24;25;43414;10;0
Hogar y Jardín;Brasilia;Sí;Sí;Escritorio;MacOS;Brazil;Sí;Tarjeta de Crédito;U1438;Otro;Redes Sociales;88;34;17;9;0;29;27296;7;0
Hogar y Jardín;Brasilia;Sí;Sí;Móvil;iOS;Brazil;No;Tarjeta de Crédito;U1052;Masculino;Google;134;25;21;12;0;38;16386;10;0
Hogar y Jardín;Brasilia;Sí;Sí;Móvil;MacOS;Brazil;Sí;Tarjeta de Crédito;U0698;Femenino;Otro;147;27;6;10;1;22;36493;10;17751
Hogar y Jardín;Chicago;No;Sí;Escritorio;Android;USA;Sí;Criptomoneda;U1416;Femenino;Directo;15;51;6;19;4;8;35774;0;0
Hogar y Jardín;Chicago;No;Sí;Escritorio;Linux;USA;No;PayPal;U0279;Otro;Correo Electrónico;125;36;20;5;23;30;4396;6;49603
Hogar y Jardín;Chicago;No;Sí;Escritorio;Linux;USA;Sí;Criptomoneda;U0460;Otro;Redes Sociales;137;56;17;22;16;4;9837;4;1093
Hogar y Jardín;Chicago;No;Sí;Móvil;Android;USA;No;Criptomoneda;U0307;Masculino;Otro;39;50;10;3;0;22;20524;6;19969
Hogar y Jardín;Chicago;No;Sí;Móvil;iOS;USA;No;Tarjeta de Regalo;U1015;Femenino;Redes Sociales;84;50;9;22;48;10;15608;2;21344
Hogar y Jardín;Chicago;No;Sí;Móvil;iOS;USA;Sí;Tarjeta de Regalo;U0003;Otro;Correo Electrónico;108;32;22;13;0;33;44543;9;1723
Hogar y Jardín;Chicago;No;Sí;Móvil;Windows;USA;No;PayPal;U0720;Masculino;Redes Sociales;102;37;27;10;37;46;13048;6;0
Hogar y Jardín;Chicago;No;Sí;Móvil;Windows;USA;Sí;Tarjeta de Regalo;U0664;Masculino;Correo Electrónico;55;18;15;6;0;42;30885;9;0
Hogar y Jardín;Chicago;No;Sí;Tableta;MacOS;USA;Sí;PayPal;U0467;Masculino;Google;42;33;27;1;6;49;36171;5;23488
Hogar y Jardín;Chicago;Sí;No;Escritorio;Linux;USA;No;Tarjeta de Regalo;U0881;Femenino;Correo Electrónico;28;64;30;16;37;11;37995;5;73797
Hogar y Jardín;Chicago;Sí;Sí;Escritorio;Linux;USA;Sí;Tarjeta de Crédito;U0019;Otro;Redes Sociales;94;41;7;20;27;1;4545;6;0
Hogar y Jardín;Chicago;Sí;Sí;Escritorio;Windows;USA;No;Criptomoneda;U0597;Otro;Otro;132;38;13;7;41;19;29853;2;19705
Hogar y Jardín;Ciudad de MÇ¸xico;No;No;Escritorio;Windows;Mexico;No;PayPal;U0464;Otro;Redes Sociales;12;20;29;10;0;7;36908;7;12227
Hogar y Jardín;Ciudad de MÇ¸xico;No;No;Móvil;Android;Mexico;Sí;Criptomoneda;U0308;Otro;Redes Sociales;60;21;1;18;0;12;18499;0;97311
Hogar y Jardín;Ciudad de MÇ¸xico;No;No;Móvil;Windows;Mexico;No;Tarjeta de Crédito;U0776;Otro;Directo;66;18;9;6;16;34;47039;4;58729
Hogar y Jardín;Ciudad de MÇ¸xico;No;No;Tableta;MacOS;Mexico;No;Criptomoneda;U0942;Masculino;Otro;73;39;23;19;0;13;1765;2;0
Hogar y Jardín;Ciudad de MÇ¸xico;No;No;Tableta;Windows;Mexico;No;Tarjeta de Regalo;U0215;Otro;Correo Electrónico;135;18;19;22;0;8;26566;5;0
Hogar y Jardín;Ciudad de MÇ¸xico;No;No;Tableta;Windows;Mexico;Sí;Tarjeta de Crédito;U0781;Otro;Google;76;57;28;3;0;50;19659;2;54604
Hogar y Jardín;Ciudad de MÇ¸xico;No;Sí;Escritorio;iOS;Mexico;Sí;Criptomoneda;U0653;Otro;Redes Sociales;123;36;3;15;0;30;33287;7;0
Hogar y Jardín;Ciudad de MÇ¸xico;No;Sí;Escritorio;Windows;Mexico;Sí;Tarjeta de Crédito;U0313;Otro;Redes Sociales;164;37;19;0;23;26;30057;3;0
Hogar y Jardín;Ciudad de MÇ¸xico;No;Sí;Móvil;Windows;Mexico;No;Tarjeta de Crédito;U0368;Otro;Directo;32;20;21;6;38;25;18986;5;0
Hogar y Jardín;Ciudad de MÇ¸xico;Sí;No;Escritorio;Android;Mexico;Sí;Tarjeta de Crédito;U1061;Otro;Redes Sociales;127;22;16;18;0;7;19555;7;0
Hogar y Jardín;Ciudad de MÇ¸xico;Sí;No;Escritorio;Linux;Mexico;No;Criptomoneda;U0643;Masculino;Otro;135;21;25;18;0;7;4396;0;0
Hogar y Jardín;Ciudad de MÇ¸xico;Sí;No;Móvil;Windows;Mexico;Sí;Tarjeta de Crédito;U0555;Femenino;Otro;138;52;3;18;0;21;7799;8;82781
Hogar y Jardín;Ciudad de MÇ¸xico;Sí;Sí;Escritorio;iOS;Mexico;Sí;PayPal;U0583;Otro;Google;156;36;6;17;3;28;3145;7;28885
Hogar y Jardín;Ciudad de MÇ¸xico;Sí;Sí;Tableta;Android;Mexico;Sí;Tarjeta de Regalo;U0099;Masculino;Correo Electrónico;54;41;15;0;0;30;27317;5;92963
Hogar y Jardín;Ciudad de MÇ¸xico;Sí;Sí;Tableta;Linux;Mexico;Sí;Criptomoneda;U0101;Otro;Redes Sociales;16;61;4;18;38;7;38425;8;76384
Hogar y Jardín;Ciudad de MÇ¸xico;Sí;Sí;Tableta;Linux;Mexico;Sí;Criptomoneda;U0877;Masculino;Directo;101;62;13;15;48;34;4534;9;0
Hogar y Jardín;Ciudad de MÇ¸xico;Sí;Sí;Tableta;Windows;Mexico;Sí;PayPal;U0849;Otro;Google;45;21;24;16;24;47;7473;0;68176
Hogar y Jardín;Edimburgo;No;No;Móvil;MacOS;UK;Sí;Tarjeta de Crédito;U0921;Otro;Correo Electrónico;80;27;30;9;13;39;31077;9;0
Hogar y Jardín;Edimburgo;No;No;Tableta;Windows;UK;No;PayPal;U0391;Masculino;Otro;32;52;2;5;0;11;4809;4;93743
Hogar y Jardín;Edimburgo;No;Sí;Escritorio;Linux;UK;No;Tarjeta de Crédito;U1261;Masculino;Correo Electrónico;128;18;5;5;0;14;26778;3;92248
Hogar y Jardín;Edimburgo;No;Sí;Móvil;iOS;UK;No;Tarjeta de Regalo;U1045;Otro;Google;10;29;22;2;0;31;35325;10;0
Hogar y Jardín;Edimburgo;No;Sí;Móvil;Windows;UK;No;Criptomoneda;U0920;Masculino;Redes Sociales;162;45;4;0;0;5;23924;4;67206
Hogar y Jardín;Edimburgo;No;Sí;Móvil;Windows;UK;No;Criptomoneda;U1366;Femenino;Google;130;40;29;15;34;2;13884;2;0
Hogar y Jardín;Edimburgo;No;Sí;Tableta;Windows;UK;Sí;Tarjeta de Regalo;U0893;Femenino;Directo;66;32;2;9;21;25;42012;4;6800
Hogar y Jardín;Edimburgo;Sí;No;Escritorio;Android;UK;No;PayPal;U0384;Femenino;Directo;43;26;25;10;46;34;17477;6;0
Hogar y Jardín;Edimburgo;Sí;No;Escritorio;Windows;UK;Sí;Criptomoneda;U0141;Masculino;Correo Electrónico;101;56;11;7;37;46;43506;5;0
Hogar y Jardín;Edimburgo;Sí;No;Tableta;iOS;UK;No;Tarjeta de Crédito;U0659;Femenino;Google;127;37;20;5;32;4;37545;2;6483
Hogar y Jardín;Edimburgo;Sí;No;Tableta;iOS;UK;Sí;Tarjeta de Regalo;U0590;Femenino;Otro;165;36;9;14;35;28;37488;4;0
Hogar y Jardín;Edimburgo;Sí;No;Tableta;Windows;UK;Sí;PayPal;U1144;Otro;Redes Sociales;34;28;29;9;14;1;35654;8;23481
Hogar y Jardín;Edimburgo;Sí;Sí;Escritorio;Linux;UK;Sí;Tarjeta de Crédito;U0484;Femenino;Google;175;56;25;10;0;15;33753;3;0
Hogar y Jardín;Edimburgo;Sí;Sí;Móvil;Linux;UK;No;PayPal;U1384;Otro;Redes Sociales;169;39;4;0;2;37;65;1;6054
Hogar y Jardín;Edimburgo;Sí;Sí;Tableta;Android;UK;Sí;PayPal;U1020;Otro;Google;62;27;27;5;31;49;3669;9;0
Hogar y Jardín;Guadalajara;No;No;Móvil;MacOS;Mexico;No;Tarjeta de Regalo;U0055;Masculino;Otro;137;25;8;21;38;26;5646;7;0
Hogar y Jardín;Guadalajara;No;No;Tableta;iOS;Mexico;No;PayPal;U0626;Otro;Correo Electrónico;118;26;18;14;0;19;765;8;0
Hogar y Jardín;Guadalajara;No;No;Tableta;Linux;Mexico;No;PayPal;U1401;Masculino;Redes Sociales;103;63;2;19;0;11;28003;7;40161
Hogar y Jardín;Guadalajara;No;No;Tableta;Windows;Mexico;Sí;Criptomoneda;U1267;Otro;Correo Electrónico;113;27;7;18;0;2;22942;6;0
Hogar y Jardín;Guadalajara;No;No;Tableta;Windows;Mexico;Sí;Tarjeta de Regalo;U1288;Femenino;Redes Sociales;17;45;29;5;42;45;13268;2;28591
Hogar y Jardín;Guadalajara;No;Sí;Escritorio;Android;Mexico;No;PayPal;U1247;Femenino;Google;68;46;13;18;0;29;23654;5;87226
Hogar y Jardín;Guadalajara;No;Sí;Escritorio;Windows;Mexico;No;Criptomoneda;U0672;Otro;Directo;177;61;5;15;0;35;5596;2;0
Hogar y Jardín;Guadalajara;No;Sí;Móvil;iOS;Mexico;No;Criptomoneda;U1259;Femenino;Directo;179;55;22;12;43;48;16204;9;13772
Hogar y Jardín;Guadalajara;No;Sí;Tableta;Android;Mexico;No;Tarjeta de Crédito;U0369;Femenino;Correo Electrónico;15;57;17;19;29;44;19485;8;0
Hogar y Jardín;Guadalajara;Sí;No;Móvil;iOS;Mexico;Sí;Tarjeta de Regalo;U1323;Otro;Directo;135;37;14;6;0;20;7918;3;0
Hogar y Jardín;Guadalajara;Sí;No;Tableta;Linux;Mexico;Sí;Tarjeta de Regalo;U0801;Masculino;Redes Sociales;147;32;26;2;0;24;24777;2;21986
Hogar y Jardín;Guadalajara;Sí;Sí;Escritorio;iOS;Mexico;No;Tarjeta de Crédito;U0102;Masculino;Correo Electrónico;18;25;12;19;0;32;46656;2;0
Hogar y Jardín;Guadalajara;Sí;Sí;Móvil;Android;Mexico;Sí;Criptomoneda;U0922;Otro;Directo;104;56;28;20;36;18;23088;5;40089
Hogar y Jardín;Guadalajara;Sí;Sí;Móvil;Linux;Mexico;Sí;PayPal;U1134;Femenino;Google;79;19;6;1;0;2;10548;4;0
Hogar y Jardín;Guadalajara;Sí;Sí;Móvil;MacOS;Mexico;Sí;Criptomoneda;U0344;Masculino;Google;22;61;26;6;0;4;32144;2;0
Hogar y Jardín;Guadalajara;Sí;Sí;Tableta;MacOS;Mexico;No;PayPal;U0285;Masculino;Directo;118;50;9;9;33;24;9152;9;0
Hogar y Jardín;Hamburgo;No;No;Móvil;Linux;Germany;No;PayPal;U0231;Masculino;Redes Sociales;17;39;22;18;5;42;37038;5;23657
Hogar y Jardín;Hamburgo;No;No;Móvil;Linux;Germany;No;Tarjeta de Crédito;U1381;Otro;Correo Electrónico;157;29;29;17;32;43;3268;6;72748
Hogar y Jardín;Hamburgo;No;No;Tableta;Android;Germany;No;Tarjeta de Regalo;U0906;Masculino;Directo;153;24;30;1;0;2;524;2;59329
Hogar y Jardín;Hamburgo;No;No;Tableta;Android;Germany;No;Tarjeta de Regalo;U1301;Femenino;Directo;129;54;16;13;0;15;22771;10;0
Hogar y Jardín;Hamburgo;No;Sí;Escritorio;Linux;Germany;No;Tarjeta de Regalo;U0287;Masculino;Correo Electrónico;47;28;24;1;3;8;28277;2;86277
Hogar y Jardín;Hamburgo;No;Sí;Móvil;iOS;Germany;Sí;Tarjeta de Crédito;U0331;Masculino;Otro;110;51;21;0;0;15;15827;3;83946
Hogar y Jardín;Hamburgo;No;Sí;Móvil;Windows;Germany;No;Tarjeta de Crédito;U0145;Femenino;Otro;14;32;30;0;1;17;45326;1;21794
Hogar y Jardín;Hamburgo;Sí;Sí;Escritorio;iOS;Germany;No;Criptomoneda;U0738;Otro;Directo;121;50;25;19;0;31;8335;9;0
Hogar y Jardín;Hamburgo;Sí;Sí;Móvil;Android;Germany;No;Tarjeta de Crédito;U1351;Otro;Directo;97;26;20;2;0;26;43004;4;0
Hogar y Jardín;Hamburgo;Sí;Sí;Móvil;iOS;Germany;Sí;PayPal;U0146;Masculino;Redes Sociales;71;43;24;3;0;17;6428;4;47815
Hogar y Jardín;Hamburgo;Sí;Sí;Móvil;Linux;Germany;No;Criptomoneda;U0034;Femenino;Directo;6;32;29;20;13;41;14492;5;0
Hogar y Jardín;Hamburgo;Sí;Sí;Móvil;Linux;Germany;Sí;Tarjeta de Crédito;U0970;Femenino;Directo;105;26;14;19;0;9;24316;7;0
Hogar y Jardín;Hamburgo;Sí;Sí;Móvil;Windows;Germany;Sí;Tarjeta de Crédito;U0559;Masculino;Directo;52;35;1;5;31;5;37789;4;0
Hogar y Jardín;Hamburgo;Sí;Sí;Tableta;iOS;Germany;No;Tarjeta de Crédito;U0812;Otro;Otro;168;35;30;9;32;21;20041;1;0
Hogar y Jardín;Londres;No;No;Escritorio;iOS;UK;No;Criptomoneda;U0699;Otro;Correo Electrónico;67;49;24;18;5;18;535;1;0
Hogar y Jardín;Londres;No;No;Tableta;Windows;UK;Sí;Tarjeta de Crédito;U0062;Otro;Google;73;21;30;10;0;44;16064;4;90189
Hogar y Jardín;Londres;No;Sí;Escritorio;Android;UK;Sí;PayPal;U0983;Masculino;Correo Electrónico;12;21;23;9;34;39;2456;0;0
Hogar y Jardín;Londres;No;Sí;Escritorio;Android;UK;Sí;Tarjeta de Regalo;U0855;Femenino;Directo;179;20;7;18;12;5;3632;10;77269
Hogar y Jardín;Londres;No;Sí;Escritorio;MacOS;UK;Sí;PayPal;U0449;Masculino;Google;109;18;11;4;22;27;2811;2;41242
Hogar y Jardín;Londres;Sí;No;Móvil;Windows;UK;Sí;PayPal;U0138;Otro;Google;93;22;18;0;16;12;17258;0;80058
Hogar y Jardín;Londres;Sí;No;Tableta;MacOS;UK;No;PayPal;U0004;Femenino;Directo;115;60;14;10;47;12;954;1;0
Hogar y Jardín;Londres;Sí;No;Tableta;MacOS;UK;No;Tarjeta de Regalo;U0690;Masculino;Directo;29;32;23;19;39;21;17426;10;22389
Hogar y Jardín;Londres;Sí;Sí;Móvil;Android;UK;No;Criptomoneda;U0741;Masculino;Google;134;49;26;13;0;20;34747;4;0
Hogar y Jardín;Londres;Sí;Sí;Móvil;Android;UK;Sí;Tarjeta de Regalo;U0332;Otro;Google;78;38;20;14;0;42;33355;0;0
Hogar y Jardín;Londres;Sí;Sí;Móvil;Linux;UK;No;Tarjeta de Crédito;U0668;Masculino;Redes Sociales;167;42;19;16;0;17;33141;8;79631
Hogar y Jardín;Los Ángeles;No;No;Escritorio;Android;USA;Sí;Criptomoneda;U0115;Masculino;Correo Electrónico;155;24;1;14;0;3;8953;0;0
Hogar y Jardín;Los Ángeles;No;Sí;Tableta;Android;USA;Sí;Tarjeta de Crédito;U0842;Femenino;Directo;146;64;21;22;7;2;18287;1;3068
Hogar y Jardín;Los Ángeles;Sí;No;Escritorio;Windows;USA;No;PayPal;U0027;Femenino;Google;32;39;4;23;29;39;44033;5;71994
Hogar y Jardín;Los Ángeles;Sí;No;Escritorio;Windows;USA;Sí;Tarjeta de Crédito;U0481;Femenino;Otro;72;43;20;12;26;16;35862;4;0
Hogar y Jardín;Los Ángeles;Sí;No;Móvil;iOS;USA;No;Tarjeta de Crédito;U0083;Masculino;Google;99;33;1;20;0;12;25321;9;0
Hogar y Jardín;Los Ángeles;Sí;No;Tableta;iOS;USA;No;Tarjeta de Crédito;U0345;Femenino;Google;127;45;20;0;0;11;422;2;0
Hogar y Jardín;Los Ángeles;Sí;Sí;Escritorio;Android;USA;Sí;Tarjeta de Crédito;U0747;Otro;Correo Electrónico;78;39;4;3;0;1;23502;4;0
Hogar y Jardín;Lyon;No;No;Escritorio;Windows;France;Sí;Tarjeta de Crédito;U1175;Otro;Directo;80;48;1;1;35;11;5844;8;9452
Hogar y Jardín;Lyon;No;No;Tableta;Windows;France;Sí;Tarjeta de Crédito;U0114;Masculino;Directo;59;45;26;23;0;15;23088;9;9761
Hogar y Jardín;Lyon;No;Sí;Escritorio;MacOS;France;Sí;Tarjeta de Crédito;U0242;Masculino;Redes Sociales;119;53;13;20;0;31;32885;4;35372
Hogar y Jardín;Lyon;No;Sí;Móvil;MacOS;France;No;Tarjeta de Regalo;U0969;Femenino;Directo;95;41;25;13;24;19;1235;7;9563
Hogar y Jardín;Lyon;No;Sí;Móvil;MacOS;France;Sí;PayPal;U0320;Masculino;Google;29;29;24;8;33;32;15586;8;0
Hogar y Jardín;Lyon;No;Sí;Móvil;Windows;France;Sí;Tarjeta de Regalo;U0399;Femenino;Directo;95;18;21;12;48;37;4378;5;17071
Hogar y Jardín;Lyon;No;Sí;Tableta;Windows;France;No;Criptomoneda;U0250;Femenino;Redes Sociales;95;58;13;12;0;33;2302;9;0
Hogar y Jardín;Lyon;No;Sí;Tableta;Windows;France;No;PayPal;U0225;Otro;Correo Electrónico;32;34;11;13;28;12;26838;10;25698
Hogar y Jardín;Lyon;No;Sí;Tableta;Windows;France;No;PayPal;U0882;Masculino;Directo;169;39;5;11;22;45;36719;2;0
Hogar y Jardín;Lyon;Sí;No;Escritorio;Android;France;No;Criptomoneda;U1208;Femenino;Otro;132;24;27;8;2;4;2496;1;0
Hogar y Jardín;Lyon;Sí;No;Escritorio;Android;France;No;PayPal;U0946;Femenino;Directo;9;57;11;11;0;28;2528;7;92469
Hogar y Jardín;Lyon;Sí;No;Escritorio;iOS;France;No;Tarjeta de Regalo;U0059;Femenino;Directo;14;34;28;2;0;14;41227;3;41997
